text,label
Quy định về quy định đào tạo tiếng anh cho sinh viên chương trình đại học bằng tiếng anh - áp dụng cho … là gì?,GENERAL
Căn tin ở cơ sở Bảo Lộc bán những món ăn gì?,GENERAL
Thầy/Cô nào là trưởng bộ môn vậy ạ?,GENERAL
Nếu học 4+1 mà học lại thì có tính thêm tiền ko ạ?,ACADEMIC
Thư mời nhập học online hay gửi về nhà vậy ạ?,ADMISSION
Điều kiện tốt nghiệp của sinh viên là gì?,ACADEMIC
Hnay ăn gì cho đỡ chán nhỉ?,OUT_OF_SCOPE
"Tui tỏ tình thất bại rồi, giờ phải làm sao đây huhu?",OUT_OF_SCOPE
Địa điểm cụ thể của thư viện trong tòa C là gì?,GENERAL
Nếu mình có bằng thạc sĩ thì tổng học phí hết khoá là bao nhiêu vậy ạ?,ACADEMIC
Mức hỗ trợ khác do Hiệu trưởng phê duyệt là cụ thể những khoản nào vậy ạ?,ACADEMIC
Đoàn trường có hỗ trợ gì cho sv muốn tham gia các hoạt động tình nguyện không ạ?,ACADEMIC
Có được đóng học phí online ko hay phải lên trường vậy?,ACADEMIC
Buổi sáng tốt lành ạ!,GREETING
Ai là người đầu tiên nghĩ ra số 0?,OUT_OF_SCOPE
PLO2 yêu cầu tiếng anh cỡ nào thì đủ để đáp ứng việc thiết kế với thi công vậy ạ?,ACADEMIC
Khóa 2022 trở đi thì cụ thể là bằng gì mới đủ chuẩn ngoại ngữ đh TDTU vậy ạ?,ACADEMIC
Vậy là 24/8/2025 mới có kết quả trúng tuyển hả ad?,ADMISSION
Chương trình đào tạo của mình có thay đổi gì ko thầy/cô?,ACADEMIC
Nếu mất bằng đh thì liên hệ số này để làm lại hả ad?,ACADEMIC
"Hệ thống của Bộ GDĐT mở đăng ký từ 16/7, còn hệ thống TDTU mở từ 25/5, vậy mình nộp hồ sơ trên web trg mình trước đc ko ạ?",ADMISSION
Bằng B2 First mà em thi online thì có được chấp nhận k ạ?,ACADEMIC
Có ai biết đợt xét tuyển thẳng theo quy chế của Bộ GD&ĐT đợt này có khác gì năm ngoái ko?,ADMISSION
Nộp chứng chỉ ngoại ngữ với minh chứng cộng điểm khuyến khích cùng lúc luôn hả thầy cô?,ADMISSION
Học phí đợt vét này là đóng cho những ai zậy ta?,ACADEMIC
- Em muốn hỏi về hồ sơ sv nhập học thì gọi số nào vậy ạ?,ADMISSION
IELTS 5.0 mà hết hạn trc 1/10/2025 thì có đc xét ko ạ?,ADMISSION
Học phí này có thay đổi theo từng năm học ko ạ?,ACADEMIC
"Từ [địa điểm cụ thể], đi xe bus nào đến trường nhanh nhất?",GENERAL
Giờ giới nghiêm của ký túc xá là mấy giờ?,GENERAL
Vậy là sv cứ theo dõi web đó để biết thông tin tuyển sinh mới nhất của TDTU đúng ko?,ADMISSION
Mẫu đơn online đó down về điền hay điền trực tiếp trên web luôn á?,ACADEMIC
Sv muốn đăng ký học lại tin học thì liên hệ qua đâu nhanh nhất ạ?,ACADEMIC
"Ai vẽ bức tranh ""Mona Lisa""?",OUT_OF_SCOPE
Học phí tiến sĩ của sv tdtu đóng theo kỳ là cố định hết 3 năm hả thầy/cô?,ACADEMIC
"Yêu rồi mới phát hiện người ta toxic, có nên chia tay ko?",OUT_OF_SCOPE
Wifi trường phủ sóng ở những khu vực nào?,GENERAL
"WoS Q1, Q2... là mình tự tra hay trường có list sẵn cho sv xem không ạ?",ACADEMIC
"""Học phần chuyên ngành"" là những môn nào vậy ạ?",ACADEMIC
Mình nhập học ở Khánh Hòa luôn hả thầy/cô?,ACADEMIC
Số (028)37761046 gọi giờ nào thì có người nghe máy vậy ạ?,ACADEMIC
Tôi có thể tìm thấy thông tin về wifi trường ở đâu?,GENERAL
Cơ sở Khánh Hòa của TDTU nằm ở thành phố nào?,GENERAL
Nếu em có chứng chỉ B1 tiếng Anh thì có được quy đổi lên bậc 4 theo KNLNNVN không ạ?,ACADEMIC
Hình thức xử lý kỷ luật có những gì?,STUDENT_LIFE
*   MV mới của Blackpink đầu tư cỡ nào ad?,OUT_OF_SCOPE
Đợt bổ sung này là sao ta?,ACADEMIC
Có thể tìm thông tin về phòng y tế trên website trường không?,GENERAL
Chương trình học ở Phân hiệu Khánh Hòa có khác gì so với ở TDTU HCM không ạ?,ACADEMIC
Danh mục đc công nhận bởi Hội đồng Giáo sư Nhà nước là danh mục nào vậy thầy/cô? Tìm ở đâu ạ?,ACADEMIC
- TDTU lấy dữ liệu điểm 6HK với điểm thi THPT 2025 trên hệ thống của Bộ luôn hả thầy/cô?,ADMISSION
"Dạ vâng, em chào admin ạ.",GREETING
Ngưỡng đảm bảo chất lượng đầu vào của TDTU khi nào có vậy?,ADMISSION
Học bổng giảm được bao nhiêu phần trăm học phí?,FINANCIAL
Học phí của chương trình này là bao nhiêu một năm vậy thầy/cô?,ACADEMIC
Điều kiện để đc xét học bổng này là gì zậy thầy/cô?,ACADEMIC
Giờ hoạt động của xe bus nào thuận tiện nhất để đến trường?,GENERAL
"Mấy cái ""nghiên cứu cải tiến"" ở mục 1 là cụ thể ntn vậy ạ?",ACADEMIC
Bài báo của mình mà vừa đc Scopus vừa đc WoS thì tính sao ta?,ACADEMIC
Học phí tiến sĩ có khác nhau giữa các ngành ko thầy cô?,ACADEMIC
"Ai viết ""Romeo và Juliet"" zạ?",OUT_OF_SCOPE
Sinh viên có được mang túi xách tự do khi mặc đồng phục không?,GENERAL
Hồ sơ xét HBTS cần những gì vậy ạ?,ACADEMIC
Em có chứng chỉ tiếng Anh với MOS thì nộp để xét miễn ở đâu ta?,ACADEMIC
Hồ sơ với thủ tục nhập học xem ở đâu cho đầy đủ vậy ạ?,ADMISSION
"Giáo viên cấp 2 có đc tính là ""cơ sở giáo dục phổ thông"" để đc xét ko ạ?",ACADEMIC
"TDTU có hỗ trợ mấy trình duyệt khác ko, hay chỉ Chrome thôi?",ADMISSION
"Alo, cho em hỏi cái hotline 19002024 gọi giờ nào cũng được hả ad?",ADMISSION
Dạ cho em hỏi nếu điểm TB tích lũy của sv là 7.99 thì có được học bổng ko ạ?,ACADEMIC
Sv mình có được tham gia mấy dự án kiểu này không ạ?,GENERAL
Chào bạn nha!,OUT_OF_SCOPE
Chính trị Việt Nam dạo này có gì mới ko?,OUT_OF_SCOPE
Cho em hỏi là điểm tb tích lũy của em 3.2 thì chắc chắn được học bổng đúng ko ạ?,ACADEMIC
Ghi địa chỉ với email trong bài báo theo quy định của tdtu là sao á?,ACADEMIC
Tối nay có mưa bão gì không ta?,OUT_OF_SCOPE
"PLO2 bảo dùng tiếng Anh hiệu quả, vậy có yêu cầu cụ thể về trình độ (IELTS, TOEIC...) không thầy/cô?",ACADEMIC
Học bổng này có giới hạn số lượng sv được nhận mỗi năm ko ạ?,ACADEMIC
Phở cuốn ở đâu ngon nhức nách vậy?,OUT_OF_SCOPE
Thông tin học bổng năm nay xem ở đâu cho dễ tìm vậy thầy/cô?,ACADEMIC
Em gọi hotline 19002024 có gặp đc ng tư vấn trực tiếp ko hay chỉ nghe ghi âm thôi ạ?,ADMISSION
Bằng sáng chế VN mà có nhiều sv cùng tên thì chia tiền thưởng kiểu gì trường mình?,ACADEMIC
Mấy vụ scandal chính trị có khi nào là fake news ko?,OUT_OF_SCOPE
Học bổng của TDTU có những loại nào vậy thầy/cô?,ADMISSION
Nếu ko apply học bổng thì mình có nhiều lựa chọn ngành hơn hả thầy/cô?,ADMISSION
Học phí một năm là bao nhiêu?,FINANCIAL
Em muốn làm thẻ sv thì liên hệ ở đâu ạ?,ACADEMIC
Khu vực nào trong trường có quy định riêng về trang phục?,GENERAL
Cho em hỏi là năm sau TDTU có những ngành nào mới không ạ?,ADMISSION
Ký túc xá có những loại phòng nào?,GENERAL
"Mưa riết rồi đường ngập hết trơn, nản!",OUT_OF_SCOPE
Quy định về quy chế công tác sinh viên là gì?,GENERAL
Nộp học phí online luôn trên trang đó được không ad?,ADMISSION
"Mấy môn học lại, học cải thiện là tạch kèo học bổng luôn hả mn?",ACADEMIC
Visa xong rồi thì mua vé bay liền đc ko thầy/cô?,ADMISSION
PLO nào quan trọng nhất cho sv ngành CNTT vậy thầy/cô?,ACADEMIC
Chứng chỉ tiếng Anh hết hạn có được không?,ACADEMIC
Điều kiện để đc học bổng là gì vậy thầy/cô?,ACADEMIC
"Nếu quên pass thì phải báo cái nào, email hay hệ thống thông tin sv?",ACADEMIC
PEO là cái gì vậy thầy/cô?,ACADEMIC
Ban giám hiệu trường gồm những ai?,GENERAL
Vậy cái mã trường này là mã trường THPT mình học hả mn?,ADMISSION
Trường mình có hỗ trợ tìm chỗ trọ cho sv mới không ạ?,ACADEMIC
Vi phạm nội quy sẽ bị xử lý như thế nào?,STUDENT_LIFE
"""hihihihi"" khác ""hehehehe"" chỗ nào?",OUT_OF_SCOPE
Ưu tiên quốc gia vậy có nghĩa là sv ASEAN dễ có học bổng hơn mấy bạn châu Âu hả ad?,ACADEMIC
Thưởng bao nhiêu tiền cho bài báo khoa học?,ACADEMIC
Tình hình climate change ở VN mình sao rồi á?,OUT_OF_SCOPE
Có khi nào AI thay thế mấy ông lãnh đạo ko?,OUT_OF_SCOPE
"Chỗ ""Hộ khẩu"" mình nhập theo hộ khẩu thường trú hay sao ạ?",ADMISSION
Mấy ngành năng khiếu bắt buộc phải thi ở TDTU hả mọi người?,ADMISSION
Nhà thi đấu TDTU nằm ở đâu?,GENERAL
Deadline nộp đơn là khi nào vậy mấy bạn?,ACADEMIC
"Học phí này đã bao gồm các khoản khác chưa ạ, hay còn phí gì phát sinh nữa không thầy/cô?",ACADEMIC
"Em chào thầy/cô ạ, xin phép làm phiền thầy/cô ạ.",GREETING
"Ad ơi, cứu em với, em quên mất deadline rồi!",GREETING
Cái KNLNNVN này liên quan gì tới chuẩn đầu ra tiếng Anh của sv TDTU mình?,ACADEMIC
"PLO 5 nói về giao tiếp, vậy có nghĩa là tụi em cần rèn luyện kỹ năng mềm nhiều hơn hả thầy/cô?",ACADEMIC
Ký túc xá có nhà ăn/canteen không?,GENERAL
Số điện thoại liên hệ của thư viện là gì?,GENERAL
"Cái ""Mục 1"" kia là mục nào trong quy chế vậy ạ? Tìm ở đâu ra?",ACADEMIC
Tks ad nha!,GREETING
Trung tâm có hỗ trợ gì cho sv làm đồ án liên quan đến IT ko?,GENERAL
Học bổng 5000 EUR ở L'Aquila xét dựa trên tiêu chí gì vậy ạ?,ACADEMIC
TDTU mình có nhiều dự án phần mềm với cty ngoài zậy ta?,GENERAL
"Chào anh/chị, cho em xin phép hỏi thông tin về...",GREETING
HB 100% với 50% có yêu cầu gì về duy trì điểm GPA ko ạ?,ACADEMIC
Email phongkhtc@tdtu.edu.vn là để hỏi tất tần tật về học phí luôn hả thầy/cô?,ACADEMIC
Chuẩn đầu ra ngoại ngữ của TDTU có những loại chứng chỉ nào zậy?,ACADEMIC
"Chào buổi sáng, chatbot ơi!",GREETING
Deadline nộp học phí là ngày nào vậy ạ?,ACADEMIC
Chào hỏi kiểu teen teen sao ta?,OUT_OF_SCOPE
"Mình gõ ""I am spamming"" thì bot sẽ làm gì? :D",OUT_OF_SCOPE
"Tks ad nhìu nha, byeee!",GREETING
Làm sao để biết mình đạt được mấy cái PLO này sau khi tốt nghiệp đh?,ACADEMIC
Hello buổi sáng!,OUT_OF_SCOPE
Nếu em không ở ký túc xá thì có được quy đổi 100% phí ký túc xá thành tiền mặt không ạ?,ACADEMIC
Thông tin tuyển sinh trên web đó có đầy đủ hết ko ạ?,ADMISSION
Trường xét tuyển theo thứ tự nguyện vọng mình đăng ký trên hệ thống bộ luôn hả?,ADMISSION
Kỷ yếu hội thảo quốc tế WoS/Scopus là sao ta? Cái này có dễ hơn pub journal ko?,ACADEMIC
Lịch ktra TA xếp lớp xem ở đâu v mn?,ADMISSION
Có ai biết chỗ nào bán bánh tráng trộn ngon mà rẻ hem?,OUT_OF_SCOPE
Nếu mình là cựu sv TDTU thì auto đc học bổng 25% hả thầy/cô?,ACADEMIC
"Thư giới thiệu của chuyên gia có mẫu sẵn không ạ, hay tự viết?",ACADEMIC
Cho em hỏi HBTS là học bổng gì vậy ạ?,ACADEMIC
"PLO6a bảo tự học, vậy trường có hỗ trợ nguồn tài liệu hay hướng dẫn gì cho sv tụi em không ạ?",ACADEMIC
Mở thẻ SV tích hợp ngân hàng Vietcombank có bắt buộc ko ạ?,ADMISSION
Cơ sở Quận 7 của TDTU nằm ở đâu?,GENERAL
*   Sơn Tùng có hay lướt TikTok không ta?,OUT_OF_SCOPE
Ký túc xá năm nhất là auto đc free hay sao ạ?,ACADEMIC
Điểm TB tích lũy học kỳ xét hb có khác gì điểm TB tích lũy toàn khóa ko ạ?,ACADEMIC
Lỡ xài trình duyệt khác Chrome thì có sao ko mấy bạn?,ADMISSION
Tư vấn tuyển sinh ĐH TDTU thì nên email hay gọi điện?,ADMISSION
"""Ưu tiên xét tuyển"" của TDTU là những đối tượng nào được ưu tiên vậy ạ?",ADMISSION
"Chỉ số Q là cái chi chi rứa, tìm ở đâu ra?",ACADEMIC
Nếu em thi đánh giá năng lực ĐHQG thì cơ hội đậu cao hơn không ạ?,ADMISSION
Em gọi số (028) 3775-5059 để hỏi về thủ tục nhập học cao học được ko ạ?,ACADEMIC
Quy định về quyết định về việc bổ sung danh mục chứng chỉ tiếng anh quốc tế xét miễn học phần và chuẩn … là gì?,GENERAL
Gợi ý cho tui một món ăn vặt gây nghiện đi mấy bạn ơiii.,OUT_OF_SCOPE
Chiến tranh Ukraine bao giờ end game vậy?,OUT_OF_SCOPE
CLC có lớp TA chuyên ngành nào cho sv ngành mình ko ạ?,ACADEMIC
Làm sao để có giấy bảo lãnh của người hướng dẫn?,ACADEMIC
"Alo, cho hỏi cái này là chỉ phản ánh mấy vụ thi cử của sv TDTU thôi hả?",ACADEMIC
Em chào thầy ạ!,GREETING
Giải nhì cấp quốc gia cuộc thi SV nghiên cứu khoa học có được tính là thành tích xuất sắc trong lĩnh vực khoa học công nghệ ko ạ?,ACADEMIC
Học bổng sau đh này cụ thể là dành cho sv ngành nào vậy ạ?,ACADEMIC
Học phí chương trình tiên tiến có cao hơn nhiều ko?,ADMISSION
Nếu lỡ quá 1 năm kể từ ngày có quyết định thì sao ạ?,ACADEMIC
Cho em hỏi là điểm tb tích lũy là tính hết tất cả các môn đh hả thầy/cô?,ACADEMIC
- Hạn chót nộp hồ sơ xét tuyển bổ sung là khi nào vậy ạ?,ADMISSION
Vậy là có bằng đh ngôn ngữ khác thì được miễn ngoại ngữ 1 hả thầy/cô?,ACADEMIC
Good morning!,GREETING
Nếu chưa đóng học phí thì có được xét học bổng ko trường TDTU ơi?,ACADEMIC
Giờ làm việc của phòng y tế là gì?,GENERAL
"""qwertyuiop"" có ý nghĩa j ko bot?",OUT_OF_SCOPE
"- Cái phiếu đk tải ở đâu trên web tdtu á, admission nằm chỗ nào v ạ?",ADMISSION
- Phụ lục 6 với phụ lục 3 xem ở đâu vậy ạ?,ADMISSION
Phòng y tế có ở ký túc xá không?,GENERAL
TDTU có hỗ trợ trả góp học phí ko ạ?,ACADEMIC
Cơ sở Quận 7 có những câu lạc bộ nào hoạt động?,GENERAL
Giá cả ở căn tin so với bên ngoài trường thế nào?,GENERAL
Nếu bằng đh của em không phải ngôn ngữ nhưng có nhiều môn học bằng tiếng Anh thì có được xét không ạ?,ACADEMIC
Nếu mình đang học thạc sĩ năm 2 thì ko apply đc học bổng này đúng ko ạ?,ACADEMIC
Làm sao để giữ lửa tình yêu khi yêu xa?,OUT_OF_SCOPE
- Nếu em ko nộp chứng chỉ trên hệ thống thì coi như mất quyền lợi cộng điểm luôn hả thầy/cô?,ADMISSION
Kỹ năng mềm ở mục 2 có cần chứng chỉ gì ko thầy/cô?,ACADEMIC
Web cait.tdtu.edu.vn có thông tin lịch thi MOS không ạ?,ACADEMIC
"""Phát triển ý tưởng nghiên cứu"" ở mục 1 có nghĩa là mình tự nghĩ đề tài hay sao ạ?",ACADEMIC
Có khu vực nào trong căn tin dành cho sinh viên tự học không?,GENERAL
Đề tài thịt bò một nắng là của khoa nào vại?,GENERAL
Mình muốn học thêm về AI thì CAIT có khóa nào phù hợp ko ạ?,GENERAL
Nếu hồ sơ đạt yêu cầu thì mình chỉ cần đợi kết quả thôi hả thầy/cô?,ADMISSION
"Oke, em hiểu rồi ạ, cảm ơn nhiều!",GREETING
Học lại lần 1 có được tính học bổng ko thầy/cô?,ACADEMIC
Link đăng ký thi năng khiếu là link nào vậy ạ?,ADMISSION
Election năm sau bên US có drama gì ko?,OUT_OF_SCOPE
Mấy cái PLOs này để làm gì vậy thầy/cô?,ACADEMIC
Đăng bài báo quốc tế được hỗ trợ gì?,ACADEMIC
"- Em thấy có nhiều phương thức xét tuyển quá, sv mình hay chọn phương thức nào để dễ đậu nhất vậy ạ?",ADMISSION
"Mấy mục b, c, d, j mà sv trúng tuyển CTĐT liên kết phải công chứng là những giấy tờ nào vậy ạ?",ACADEMIC
"Mấy nay stress quá, ăn gì cho vui vẻ lại nhỉ?",OUT_OF_SCOPE
"Tối đa 10 suất học bổng L'Aquila, vậy tỉ lệ cạnh tranh cao không ạ?",ACADEMIC
Giải nhất cấp Bộ là tính giải thưởng gì vậy ạ?,ACADEMIC
HBTS là học bổng gì vậy thầy/cô?,ACADEMIC
Có wifi ở thư viện không?,GENERAL
Có ai có link hướng dẫn apply nhanh cho mình xin với!,ADMISSION
Sv mới nhập học thì đóng học phí theo thông báo này luôn hả?,ACADEMIC
"Chào buổi sáng, tks chatbot!",GREETING
Click vào đâu để xem chi tiết quy trình apply vào TDTU vậy ad?,ADMISSION
Tốt nghiệp loại giỏi cần điểm bao nhiêu?,ACADEMIC
Quy định về điều kiện về việc cấp thư khen học tập - rèn luyện cho sinh viên là gì?,GENERAL
Học bổng này chỉ áp dụng cho năm nhất thôi hả thầy/cô?,ACADEMIC
Quy định về quy định công nhận kết quả học tập và chuyển đổi tín chỉ trong giáo dục đại học là gì?,GENERAL
- Chương trình dự bị đh bằng tiếng Anh có khác gì so với chương trình đại học bằng tiếng Anh không ạ?,ADMISSION
Nếu có nhiều bài báo thì có được dùng hết để xét khen thưởng không?,ACADEMIC
Công thức tính diện tích hình tròn là gì ấy nhỉ? Quên béng rồi.,OUT_OF_SCOPE
Tiến sĩ đóng học phí theo niên chế là mỗi năm đóng 1 lần đúng ko?,ACADEMIC
Cái đơn đó mình lấy ở đâu vậy ạ?,ACADEMIC
- Thi năng lực TA trực tuyến hay trực tiếp v mọi ng?,ADMISSION
*   Blackpink có dự định lấn sân sang diễn xuất không ad?,OUT_OF_SCOPE
"Mấy cái phần mềm ngành ở PLO5 là những phần mềm nào vậy thầy/cô, có được học hết ở đh TDTU không?",ACADEMIC
Làm sao để quên người yêu cũ đây trường ơi?,OUT_OF_SCOPE
Nhiệt độ ngoài trời bi giờ là nhiêu á?,OUT_OF_SCOPE
Ký túc xá lưu học sinh có khác gì ký túc xá sv Việt Nam ko ta?,ACADEMIC
*   Sơn Tùng có bí quyết gì để giữ dáng không?,OUT_OF_SCOPE
Sv mới nhập học thì đóng học phí như nào ạ?,ACADEMIC
Mấy vụ chiến tranh có khi nào do mấy ông bốc đồng gây ra ko?,OUT_OF_SCOPE
Thanks nhiều nha!,GREETING
Em muốn tìm việc làm thêm thì liên hệ ở đâu trường mình?,ACADEMIC
"Dạ em chào chatbot, chúc chatbot một ngày tốt lành!",GREETING
Vậy là HBTS ưu tiên nhất cho ai có thành tích NCKH hả thầy/cô?,ACADEMIC
Vậy là sv thạc sĩ TDTU mình mà có bài báo là được tính hả?,ACADEMIC
Ký túc xá có khu tự học không?,GENERAL
Trung tâm có tổ chức workshop hay sự kiện gì liên quan đến chuyển đổi số cho sv đh không ạ?,GENERAL
Tòa nhà nào gần khu vực giữ xe nhất?,GENERAL
- Số 0914 137 328 chỉ hỗ trợ về học phí thôi đúng không ạ?,ADMISSION
Hotline 19002024 có hỗ trợ 24/7 ko ạ?,ADMISSION
Khi nào thì sv biết hồ sơ có ok hay ko vậy?,ADMISSION
Nếu điểm em đủ nhưng chưa có bằng thì có được xét học bổng trước ko thầy/cô?,ACADEMIC
Giấy chứng nhận sv xin ở đây luôn hả thầy/cô?,ACADEMIC
Thư viện mở cửa những ngày nào trong tuần?,GENERAL
Học tiếng Việt ở TDTU 1 năm thì chắc chắn đạt B2 hả thầy/cô?,ADMISSION
Khi nào thì hết cái đợt nóng này zạ?,OUT_OF_SCOPE
"Thư giới thiệu của cơ quan là sao ta, sv mới ra trường xin ở đâu được?",ACADEMIC
Nếu lỡ ko thi thì có được trả lại tiền ko ta?,ADMISSION
Học phí này đã bao gồm tiền học lại chưa ạ?,ACADEMIC
Ăn mì cay cấp độ nào thì vừa đủ đô ta?,OUT_OF_SCOPE
Deadline nộp học phí là ngày mấy vậy thầy/cô?,ACADEMIC
In giấy báo dự thi trễ nhất là khi nào ta?,ADMISSION
Nếu có bài báo WoS/Scopus thì mức học bổng đc cộng thêm là bao nhiêu?,ACADEMIC
Link chi tiết học bổng giai đoạn 1 ở đâu vậy thầy/cô?,ACADEMIC
Điểm chuẩn năm nay tính theo thang điểm 40 kiểu gì vậy ạ?,ADMISSION
Cho em hỏi là sv năm mấy của TDTU thì được đăng ký bồi dưỡng kiến thức thạc sĩ vậy ạ?,ACADEMIC
"Tks chatbot, bye bye!",GREETING
Phòng Sau đh ở ngay B002 hả?,ACADEMIC
Có khu vực riêng cho giảng viên/nhân viên không?,GENERAL
Hello bot!,OUT_OF_SCOPE
Xe bus vàng ở sân bay có chuyến nào đi thẳng Q7 gần ĐH TDTU ko ạ?,ADMISSION
Giấy bảo lãnh của GVHD là sao á?,ACADEMIC
Web admission của TDTU có bản tiếng Việt ko ạ?,ADMISSION
Học bổng này có áp dụng cho sv liên thông từ trường khác lên đh TDTU ko ạ?,ACADEMIC
Quy định hiện hành của trường là tìm ở đâu cho lẹ ta?,ACADEMIC
Hạn chót nộp chứng chỉ TA với minh chứng cộng điểm là khi nào á?,ADMISSION
Có được miễn giảm học phí không?,FINANCIAL
List ngành học bằng tiếng Việt với tiếng Anh khác nhau chỗ nào á?,ADMISSION
Hi! Mình có câu hỏi này.,GREETING
Bãi giữ xe có nhận giữ mũ bảo hiểm không?,GENERAL
PLO 1 với PLO 2 khác nhau chỗ nào á? Sao em thấy nó hơi giống nhau?,ACADEMIC
Link đăng ký phỏng vấn ở đâu vậy mấy bro?,ADMISSION
Nếu ko có IELTS thì có cách nào khác để vào học chương trình đh dạy bằng tiếng Anh ko?,ADMISSION
KNLNNVN là cái chi rứa thầy cô?,ACADEMIC
Thư viện có bao nhiêu tầng?,GENERAL
Quyết định giao đề tài là cái gì vậy ạ?,ACADEMIC
Trường TDTU có những cơ sở nào khác ngoài cơ sở chính?,GENERAL
Học phí kì 1 này đóng hạn chót khi nào vậy ạ?,ACADEMIC
"Alo, em muốn sửa thông tin đăng ký thì liên hệ số nào ạ?",ADMISSION
Giờ mở cửa của thư viện ở cơ sở Quận 7 là mấy giờ?,GENERAL
Deadline nộp học phí là ngày nào vậy trường?,ACADEMIC
Mấy cái biểu mẫu cần thiết cho sv mình down ở link nào vậy?,ACADEMIC
Có quy định về loại xe được phép gửi không?,GENERAL
Địa chỉ ĐSQ/LSQ mình đăng ký lúc apply online xem ở đâu nhỉ? Quên mất tiu :((,ADMISSION
"Hướng dẫn thủ tục nhập học có chi tiết không, sv năm nay bỡ ngỡ quá :(",ADMISSION
Nếu chưa đóng học phí đợt chính thì giờ đóng đợt này có bị trễ hạn ko ạ?,ACADEMIC
- Em chưa có chứng chỉ TA thì sao ạ? Có cần bổ sung sau k?,ADMISSION
"Mấy nay Sài Gòn nóng muốn xỉu, chịu hông nổi lun á!",OUT_OF_SCOPE
Nếu đến trễ ngày nhập học có sao ko ạ?,ADMISSION
*   Ai giàu nhất team Sơn Tùng M-TP Entertainment?,OUT_OF_SCOPE
Đi bus từ Q1 về trường thì bắt tuyến nào tiện nhất sv nhỉ?,ADMISSION
Học phí này là dành cho ai vậy ạ?,ACADEMIC
Phòng gym ở cơ sở Quận 7 có những loại máy móc nào?,GENERAL
Số điện thoại này có hỗ trợ phản ánh về việc chấm điểm trên moodle không ạ?,ACADEMIC
Hạn chót nộp học phí là khi nào vậy TDTU?,ACADEMIC
Web admission có thông tin về chỉ tiêu tuyển sinh của từng ngành ko ạ?,ADMISSION
Trường được mang tên Tôn Đức Thắng vào năm nào?,GENERAL
Cái phí nhập học 25% là phí gì vậy ạ? TDTU mình có phí nhập học hả?,ACADEMIC
Sau khi học xong các khóa ở trung tâm thì có dễ xin việc hơn không ạ?,GENERAL
"- Trường mình có chỗ nào để xem trước ""Những điều cần biết khi học tại TDTU"" không ạ?",ADMISSION
"Có quy định về việc sử dụng phụ kiện (trang sức, mũ nón) không?",GENERAL
Chương trình dạy bằng tiếng Việt và tiếng Anh khác gì chương trình dạy hoàn toàn bằng tiếng Việt?,ADMISSION
Nếu em muốn rút sổ Đoàn thì liên hệ ai và cần giấy tờ gì không ạ?,ACADEMIC
Thông tin về các tuyến xe bus có thể xem ở đâu?,GENERAL
INCRETI ở lầu mấy vậy ạ?,ADMISSION
*   Link admission.tdtu.edu.vn có đủ thông tin chi tiết từng phương thức xét tuyển 2025 ko ạ?,ADMISSION
"Sv mình có ai apply xét tuyển thẳng đợt này chưa, cho xin ít kinh nghiệm vs!",ADMISSION
"Quy định về phụ lục một số nội dung vi phạm và hình thức xử lý người học trình độ thạc sĩ, tiến sĩ là gì?",GENERAL
Điểm tb tích lũy đh/thạc sĩ quan trọng cỡ nào zậy thầy/cô?,ACADEMIC
Xe bus nào đi ngang qua trường?,GENERAL
Tòa A nằm ở đâu trong khuôn viên trường?,GENERAL
Sinh viên làm NCKH được khen thưởng như thế nào?,ACADEMIC
Đây là học phí của học kỳ chính hay học kỳ hè vậy TDTU?,ACADEMIC
Vậy sv đh có cơ hội apply HB toàn khóa kiểu này ko ạ?,ACADEMIC
Sv TDTU nhập học ở cơ sở Tân Hưng là chỗ nào vậy mấy bạn?,ADMISSION
Tên đăng nhập với pass lấy ở đâu zậy?,ADMISSION
Trước ngày thi 5 ngày là tính ngày thi luôn hay sao á?,ADMISSION
Mấy cái hoạt động hợp tác với doanh nghiệp có yêu cầu gì đặc biệt không ạ?,ACADEMIC
Quy tắc ứng xử của sinh viên là gì?,STUDENT_LIFE
TDTU mình xét học bổng dựa trên điểm TB học kỳ này thôi hả thầy/cô?,ACADEMIC
Kim tự tháp Giza xây năm nào ta?,OUT_OF_SCOPE
Phòng y tế có sơ đồ chỉ dẫn không?,GENERAL
Chương trình này có cơ hội đi trao đổi hoặc thực tập ở nước ngoài không thầy/cô?,ACADEMIC
Hạn chót nộp đơn là khi nào vậy TDTU?,ACADEMIC
"PLO7 có kỹ năng quản lý, vậy sv có cơ hội thực hành mấy kỹ năng này ở đâu ngoài giờ học ko ạ?",ACADEMIC
"""Hi"" có nghĩa là gì zậy?",OUT_OF_SCOPE
Vị trí chính xác của căn tin 2 là ở đâu?,GENERAL
Nếu năm sau bị cảnh báo học vụ thì có bị cắt HBTS ko thầy/cô?,ACADEMIC
Vậy là sv mới trúng tuyển thạc sĩ/tiến sĩ năm nay chắc chắn được giảm 50% học phí năm đầu hả thầy/cô?,ACADEMIC
Em muốn tư vấn cách học TA hiệu quả thì liên hệ ai ở CLC đc ạ?,ACADEMIC
Hồ sơ apply đh TDTU có khác gì so với mấy trường khác ko ta?,ADMISSION
Nếu k xem được thư mời online thì sao ạ?,ADMISSION
"- Ảnh 3x4 up lên cần đúng 300KB ko ạ, nhỏ hơn xíu đc ko?",ADMISSION
Ai là người Việt Nam đầu tiên bay vào vũ trụ?,OUT_OF_SCOPE
