text,label
Khóa 2022 trở đi thì cụ thể là bằng gì mới đủ chuẩn ngoại ngữ đh TDTU vậy ạ?,ACADEMIC
Nếu có bằng rồi thì có cần thi lại để xét chuẩn đầu ra ngoại ngữ của trường ko?,ACADEMIC
Cái chuẩn ngoại ngữ này có ảnh hưởng gì đến việc xét tốt nghiệp ko ạ?,ACADEMIC
Chuẩn ngoại ngữ đầu ra này áp dụng cho tất cả các ngành của TDTU luôn hả thầy/cô?,ACADEMIC
Vậy là ngoại ngữ đầu vào mình chọn tiếng Anh thì đầu ra cũng phải tiếng Anh hả thầy/cô?,ACADEMIC
Nếu mình biết tiếng Hàn thì có được tính là ngoại ngữ 2 ở TDTU ko ạ?,ACADEMIC
Ngoại ngữ đầu vào là mình tự chọn hay trường xếp vậy thầy/cô?,ACADEMIC
Nếu sv muốn đổi ngoại ngữ giữa chừng thì có được không ạ?,ACADEMIC
Ngoài 6 thứ tiếng kia thì TDTU mình có dạy thêm tiếng nào khác không ạ?,ACADEMIC
KNLNNVN là cái chi rứa thầy cô?,ACADEMIC
Thông tư 01/2014/TT-BGDĐT có dễ kiếm trên mạng ko ạ?,ACADEMIC
Cái KNLNNVN này liên quan gì tới chuẩn đầu ra tiếng Anh của sv TDTU mình?,ACADEMIC
Chuẩn đầu ra ngoại ngữ của trường mình dựa trên cái này hả thầy?,ACADEMIC
Nếu có KNLNNVN rồi thì có cần thi thêm cái gì để xét tốt nghiệp đh nữa ko?,ACADEMIC
Chuẩn đầu ra ngoại ngữ của TDTU có những loại chứng chỉ nào zậy?,ACADEMIC
Nếu chưa có chứng chỉ thì có cách nào để được công nhận không ạ?,ACADEMIC
Chứng chỉ tiếng Anh hết hạn có được không?,ACADEMIC
Sv năm cuối rồi mà chưa có thì có kịp không ta?,ACADEMIC
TDTU mình có tổ chức thi để lấy chứng chỉ này không ạ?,ACADEMIC
Vậy là có bằng đh ngôn ngữ khác thì được miễn ngoại ngữ 1 hả thầy/cô?,ACADEMIC
Nếu bằng đh của em học toàn bằng tiếng Anh thì cũng được tính là đủ điều kiện ngoại ngữ luôn đúng ko ạ?,ACADEMIC
"Cái ""Mục 1"" kia là mục nào trong quy chế vậy ạ? Tìm ở đâu ra?",ACADEMIC
Tóm lại là sv TDTU mình học đh bằng tiếng Anh thì auto pass ngoại ngữ 1 phải ko ạ?,ACADEMIC
Nếu bằng đh của em không phải ngôn ngữ nhưng có nhiều môn học bằng tiếng Anh thì có được xét không ạ?,ACADEMIC
Em có bằng HSK3 thì có được tính là đủ đk ngoại ngữ đầu ra của trường k ạ?,ACADEMIC
Nếu em có chứng chỉ B1 tiếng Anh thì có được quy đổi lên bậc 4 theo KNLNNVN không ạ?,ACADEMIC
Toeic 4 kỹ năng của e đủ điểm nghe đọc rồi mà nói viết chưa đủ thì có được tính là đạt k ạ?,ACADEMIC
Bằng B2 First mà em thi online thì có được chấp nhận k ạ?,ACADEMIC
Ngoài mấy cái chứng chỉ trên thì đh TDTU mình còn chấp nhận chứng chỉ tiếng Anh nào khác nữa k ạ?,ACADEMIC
Mấy chứng chỉ ko thông dụng là loại nào zậy thầy/cô?,ACADEMIC
Vậy là chứng chỉ phải còn hạn ít nhất 2 năm tính tới lúc xét tốt nghiệp hả?,ACADEMIC
Nếu chứng chỉ hết hạn trước thời điểm xét thì sao ạ?,ACADEMIC
"TDTU có danh sách cụ thể mấy chứng chỉ ""không thông dụng"" đó ko ạ?",ACADEMIC
Hiệu trưởng duyệt quy đổi chứng chỉ kiểu này lâu ko thầy/cô?,ACADEMIC
Vậy là mình phải nộp đơn công nhận ngoại ngữ từ lúc nào đến lúc nào vậy ạ?,ACADEMIC
Quyết định giao đề tài là cái gì vậy ạ?,ACADEMIC
Thời hạn đào tạo tối đa của sv đh TDTU là bao lâu?,ACADEMIC
Nếu nộp sau thời hạn thì sao ạ?,ACADEMIC
Cái đơn đó mình lấy ở đâu vậy ạ?,ACADEMIC
Tra cứu mã số học viên ở đâu vậy ạ?,ACADEMIC
Pass email TDTU mặc định là gì ấy nhỉ?,ACADEMIC
Web gradstudent.tdtu.edu.vn dùng để làm gì vậy ạ?,ACADEMIC
Sau 4/8/2025 mới dùng được tài khoản hả thầy/cô?,ACADEMIC
"Nếu quên pass thì phải báo cái nào, email hay hệ thống thông tin sv?",ACADEMIC
Qui chế học vụ mới nhất xem ở đâu vậy ạ?,ACADEMIC
Chương trình đào tạo của mình có thay đổi gì ko thầy/cô?,ACADEMIC
Chuẩn đầu ra của sv TDTU giờ có khác trước nhiều ko ạ?,ACADEMIC
Mấy cái biểu mẫu cần thiết cho sv mình down ở link nào vậy?,ACADEMIC
Thông tin học bổng năm nay xem ở đâu cho dễ tìm vậy thầy/cô?,ACADEMIC
Phòng Sau ĐH làm việc thứ 7 luôn hả ad?,ACADEMIC
Giờ làm việc có nghỉ trưa ko ạ?,ACADEMIC
SDH@tdtu.edu.vn là email của phòng hay của ai vậy ạ?,ACADEMIC
Nhà B ở chỗ nào trong trường TDTU vậy ạ?,ACADEMIC
Có thắc mắc gì thì nên liên hệ qua đâu nhanh nhất ạ?,ACADEMIC
Học bổng sau đh này có áp dụng cho sv 4+1 ngành mình ko ạ?,ACADEMIC
Điều kiện để đc học bổng là gì vậy thầy/cô?,ACADEMIC
Nếu có bài báo WoS/Scopus thì mức học bổng đc cộng thêm là bao nhiêu?,ACADEMIC
Trường có học bổng riêng cho sv quốc tế học thạc sĩ ở TDTU ko ạ?,ACADEMIC
Nghiên cứu viên sau tiến sĩ được hỗ trợ cụ thể ntn để công bố WoS/Scopus ạ?,ACADEMIC
Học bổng sau đh này cụ thể là dành cho sv ngành nào vậy ạ?,ACADEMIC
Điều kiện để đc xét học bổng này là gì zậy thầy/cô?,ACADEMIC
Mình mới nhập học thì có kịp làm nghiên cứu khoa học để xét ko ta?,ACADEMIC
Hồ sơ cần chuẩn bị để apply học bổng này gồm những gì vậy ạ?,ACADEMIC
Giá trị của học bổng là bao nhiêu zậy TDTU?,ACADEMIC
4+1 tính học phí theo tín chỉ là sao v ạ?,ACADEMIC
Vậy học thạc sĩ ở TDTU đóng tiền theo từng môn hả thầy/cô?,ACADEMIC
Tiến sĩ đóng học phí theo niên chế là mỗi năm đóng 1 lần đúng ko?,ACADEMIC
Nếu học 4+1 mà học lại thì có tính thêm tiền ko ạ?,ACADEMIC
Học phí tiến sĩ có khác nhau giữa các ngành ko thầy cô?,ACADEMIC
Cho em hỏi là sv năm mấy của TDTU thì được đăng ký bồi dưỡng kiến thức thạc sĩ vậy ạ?,ACADEMIC
Điều kiện cụ thể để được xét học bổng là gì vậy thầy/cô?,ACADEMIC
Học bổng này có cover hết học phí chương trình bồi dưỡng kiến thức thạc sĩ không ạ?,ACADEMIC
Nếu rớt môn nào trong chương trình bồi dưỡng thì có bị mất học bổng không ạ?,ACADEMIC
Thời điểm đăng ký học phần là lúc nào vậy ạ?,ACADEMIC
Điểm TB tích lũy học kỳ xét hb có khác gì điểm TB tích lũy toàn khóa ko ạ?,ACADEMIC
TDTU mình xét học bổng dựa trên điểm TB học kỳ này thôi hả thầy/cô?,ACADEMIC
Vậy điểm TB tích lũy toàn khóa học của sv ko ảnh hưởng gì đến việc xét học bổng à?,ACADEMIC
"Nếu kỳ này điểm TB cao, nhưng điểm TB tích lũy thấp thì có cơ hội nhận hb ko?",ACADEMIC
Học bổng đh TDTU chỉ xét điểm kỳ hiện tại thôi đúng ko ạ?,ACADEMIC
Dạ cho em hỏi nếu điểm TB tích lũy của sv là 7.99 thì có được học bổng ko ạ?,ACADEMIC
Vậy là học bổng này chỉ áp dụng cho chương trình bồi dưỡng kiến thức thạc sĩ thôi hả thầy/cô?,ACADEMIC
Nếu em nợ học phí thì có bị mất học bổng ko ạ?,ACADEMIC
Học lại lần 1 có được tính học bổng ko thầy/cô?,ACADEMIC
TDTU mình có học bổng này từ khi nào vậy ạ?,ACADEMIC
"Link ""tại đây"" trong ngoặc là link tải đơn hay là link dẫn đến trang web có thông tin chi tiết về học bổng vậy ạ?",ACADEMIC
Bảng điểm tích lũy là mình xin ở phòng đào tạo đúng ko ạ?,ACADEMIC
Thời điểm nộp hồ sơ tính là ngày nào vậy ạ?,ACADEMIC
Sv mới có được apply học bổng này ko ạ?,ACADEMIC
Học bổng này có yêu cầu về điểm rèn luyện ko ạ?,ACADEMIC
Học thạc sĩ liên kết quốc tế Toán ứng dụng của TDTU có khác gì so với học thạc sĩ Toán ứng dụng bình thường của trường mình không ạ?,ACADEMIC
Học phí của chương trình này là bao nhiêu một năm vậy thầy/cô?,ACADEMIC
Bằng thạc sĩ liên kết này có giá trị tương đương bằng thạc sĩ trong nước không ạ?,ACADEMIC
Chương trình này có cơ hội đi trao đổi hoặc thực tập ở nước ngoài không thầy/cô?,ACADEMIC
Sv mới nhập học thì nên chuẩn bị những gì cho chương trình thạc sĩ liên kết này ạ?,ACADEMIC
Học bổng giai đoạn 1 ở TDTU là học bổng gì vậy ạ?,ACADEMIC
Link chi tiết học bổng giai đoạn 1 ở đâu vậy thầy/cô?,ACADEMIC
Giai đoạn 2 học ở L'Aquila chắc chắn được free học phí hả thầy?,ACADEMIC
Học bổng 5000 EUR ở L'Aquila xét dựa trên tiêu chí gì vậy ạ?,ACADEMIC
"Tối đa 10 suất học bổng L'Aquila, vậy tỉ lệ cạnh tranh cao không ạ?",ACADEMIC
Vậy là cán bộ công đoàn chuyên trách mới được ưu tiên hả thầy/cô?,ACADEMIC
Nếu là sv mới ra trường thì có apply được không ạ?,ACADEMIC
Điều kiện để được xét là cán bộ công đoàn chuyên trách là gì vậy ạ?,ACADEMIC
Tức là chỉ cần trúng tuyển thạc sĩ/tiến sĩ của TDTU rồi mới xét hả?,ACADEMIC
Hồ sơ cần chuẩn bị để chứng minh là cán bộ công đoàn chuyên trách gồm những gì vậy thầy/cô?,ACADEMIC
Vậy là sv mới trúng tuyển thạc sĩ/tiến sĩ năm nay chắc chắn được giảm 50% học phí năm đầu hả thầy/cô?,ACADEMIC
Cái vụ giảm 50% học phí năm nhất cho học viên cao học với NCS là áp dụng cho tất cả các ngành luôn đúng ko ạ?,ACADEMIC
Nếu năm sau mình học bổng cao hơn thì có được cộng dồn cái 50% này ko thầy/cô?,ACADEMIC
TDTU mình có cần làm thủ tục gì để được nhận cái giảm học phí này không hay tự động được trừ luôn vậy ạ?,ACADEMIC
Giảm 50% học phí này có tính luôn cả phí nhập học với mấy phí khác không ạ?,ACADEMIC
Nếu mình đủ điều kiện nhận nhiều loại học bổng thì auto được cái cao nhất hả trường?,ACADEMIC
Học bổng thạc sĩ năm nhất chỉ xét sau khi mình học xong năm nhất thôi đúng ko ạ?,ACADEMIC
Học lại hoặc học cải thiện điểm thì ko được tính vào để xét học bổng hả thầy/cô?,ACADEMIC
Tiến sĩ thì học bổng được cấp cuối mỗi kì 1 của năm nhất luôn hả?,ACADEMIC
Nếu chưa đóng học phí thì có được xét học bổng ko trường TDTU ơi?,ACADEMIC
Mẫu đơn xin học bổng lấy ở đâu zậy ạ?,ACADEMIC
Bản sao văn bằng có cần công chứng ko thầy/cô?,ACADEMIC
"Phụ lục văn bằng là cái gì, em tốt nghiệp lâu rồi ko nhớ rõ?",ACADEMIC
"Thư giới thiệu của cơ quan là sao ta, sv mới ra trường xin ở đâu được?",ACADEMIC
Bảng điểm đh có cần bản gốc ko ạ?,ACADEMIC
Vậy là sv mình trúng tuyển thạc sĩ ở Phân hiệu Khánh Hòa hả thầy/cô?,ACADEMIC
Mình nhập học ở Khánh Hòa luôn hả thầy/cô?,ACADEMIC
Vậy bằng thạc sĩ của mình là do ĐH TDTU cấp hay Phân hiệu Khánh Hòa?,ACADEMIC
Chương trình học ở Phân hiệu Khánh Hòa có khác gì so với ở TDTU HCM không ạ?,ACADEMIC
Học phí ở Phân hiệu Khánh Hòa có giống ở TDTU HCM không thầy/cô?,ACADEMIC
Vậy là sv trúng tuyển thạc sĩ ở Phân hiệu Khánh Hòa năm đầu auto được giảm 20% học phí hả thầy/cô?,ACADEMIC
20% học phí này áp dụng cho học kỳ 1 hay cả năm học luôn vậy ạ?,ACADEMIC
Nếu mình nhận học bổng khác của trường thì có được cộng thêm cái giảm 20% này không ạ?,ACADEMIC
Khi nào thì mình được nhận lại 20% học phí này vậy TDTU?,ACADEMIC
Nếu năm nhất mình học không tốt thì năm sau có bị thu hồi lại khoản giảm 20% học phí này không ạ?,ACADEMIC
Nếu tớ có nhiều loại học bổng đủ điều kiện thì auto được cái cao nhất hả thầy/cô?,ACADEMIC
Học bổng chỉ tính học phần năm nhất thôi hả ad?,ACADEMIC
"Mấy môn học lại, học cải thiện là tạch kèo học bổng luôn hả mn?",ACADEMIC
"Mấy môn được công nhận, chuyển đổi tín chỉ từ đh khác thì sao ta?",ACADEMIC
Vậy nếu lỡ học dư tín chỉ so với yêu cầu tốt nghiệp thì mấy tín chỉ dư đó ko được tính học bổng à?,ACADEMIC
Mẫu đơn xin học bổng lấy ở đâu vậy ạ?,ACADEMIC
Văn bằng đh với bảng điểm tốt nghiệp là photo công chứng hay sao ạ?,ACADEMIC
Phụ lục văn bằng là cái gì vậy ạ? Em tốt nghiệp lâu rồi không nhớ có cái đó.,ACADEMIC
Nếu chưa có bằng thì dùng bảng điểm tạm thời được không ạ?,ACADEMIC
Nộp mấy thứ này ở đâu vậy ạ TDTU?,ACADEMIC
"- Nếu mình là sv KHXH thì cần mấy bài WoS, mấy bài Scopus để được 100% học phí vậy?",ACADEMIC
"- Bài báo khoa học hạng 5, hạng 10 là sao ta? Tra ở đâu để biết bài nào hạng mấy?",ACADEMIC
"- Mình làm ở ngoài thì ghi địa chỉ TDTU đầu tiên, rồi ghi thêm địa chỉ cty được không?",ACADEMIC
- Hạn 1 năm để nộp hồ sơ tính từ lúc có quyết định công nhận NCS đúng ko ạ?,ACADEMIC
- Nếu được học bổng rồi thì bài báo dùng để xét học bổng có dùng để bảo vệ luận án luôn được ko?,ACADEMIC
HBTS là gì vậy thầy/cô?,ACADEMIC
Làm sao để có giấy bảo lãnh của người hướng dẫn?,ACADEMIC
Nếu làm nhiều hơn 2 hoạt động thì có được ưu tiên gì không ạ?,ACADEMIC
Mức hỗ trợ khác do Hiệu trưởng phê duyệt là cụ thể những khoản nào vậy ạ?,ACADEMIC
Nếu sv ko hoàn thành đủ định mức thì sao ạ?,ACADEMIC
Vậy là HBTS ưu tiên nhất cho ai có thành tích NCKH hả thầy/cô?,ACADEMIC
Nếu bố mẹ là viên chức TDTU thì có được ưu tiên xét học bổng ko ạ?,ACADEMIC
HBTS với hỗ trợ sinh hoạt phí là được nhận vào cuối mỗi học kỳ luôn hả?,ACADEMIC
"Công bố khoa học mà kiểu accepted rồi, chưa publish hẳn thì có được tính ko?",ACADEMIC
Nếu năm sau bị cảnh báo học vụ thì có bị cắt HBTS ko thầy/cô?,ACADEMIC
Cho em hỏi HBTS là học bổng gì vậy ạ?,ACADEMIC
Nếu văn bằng đh của em do trường nước ngoài cấp thì cần nộp thêm giấy tờ gì nữa ạ?,ACADEMIC
Sơ yếu lý lịch phải xin xác nhận ở đâu mới đúng quy định vậy ạ?,ACADEMIC
"Thư giới thiệu của chuyên gia có mẫu sẵn không ạ, hay tự viết?",ACADEMIC
"Mấy mục b, c, d, j mà sv trúng tuyển CTĐT liên kết phải công chứng là những giấy tờ nào vậy ạ?",ACADEMIC
Giấy bảo lãnh của GVHD là sao á?,ACADEMIC
Hồ sơ xin hỗ trợ sinh hoạt phí nộp ở đâu vậy ạ?,ACADEMIC
Sv năm nhất có được apply hỗ trợ này ko?,ACADEMIC
Cần chuẩn bị những giấy tờ gì ngoài đơn với giấy bảo lãnh nữa ko ạ?,ACADEMIC
Hạn chót nộp đơn là khi nào vậy TDTU?,ACADEMIC
Phòng Sau đh ở ngay B002 hả thầy/cô?,ACADEMIC
Website của phòng Sau đh là grad.tdtu.edu.vn đúng ko ạ?,ACADEMIC
Em gọi số (028) 3775-5059 để hỏi về thủ tục nhập học cao học được ko ạ?,ACADEMIC
Nếu em có thắc mắc thì gửi mail đến sdh@tdtu.edu.vn hả thầy/cô?,ACADEMIC
Địa chỉ 19 Nguyễn Hữu Thọ là cơ sở chính của TDTU mình đúng ko ạ?,ACADEMIC
HBTS là học bổng gì vậy thầy/cô?,ACADEMIC
Vậy là sv nhập học trc 2025 thì ko đc xét HBTS hả thầy/cô?,ACADEMIC
Hồ sơ xét HBTS cần những gì vậy ạ?,ACADEMIC
"""Trường đối tác"" là những trường nào vậy thầy/cô, để em biết apply?",ACADEMIC
Nếu lỡ quá 1 năm kể từ ngày có quyết định thì sao ạ?,ACADEMIC
Học bổng 100% với 50% là apply chung 1 đợt hả thầy/cô?,ACADEMIC
NCS đăng ký sinh hoạt phí tiến sĩ thì thủ tục ntn ạ?,ACADEMIC
HB 100% với 50% có yêu cầu gì về duy trì điểm GPA ko ạ?,ACADEMIC
Vậy sv đh có cơ hội apply HB toàn khóa kiểu này ko ạ?,ACADEMIC
Học bổng này có áp dụng cho sv quốc tế ở TDTU không ạ?,ACADEMIC
"Mấy cái mục (1), (2),.. kia là mình tự đánh số để dễ hỏi hay là trong thông báo có sẵn vậy ạ?",ACADEMIC
Nếu mình là giảng viên TDTU thì có cần nộp sơ yếu lý lịch có xác nhận của địa phương nữa không?,ACADEMIC
"Cái ""Lý lịch khoa học (2)"" khác gì với ""Sơ yếu lý lịch"" vậy mọi người?",ACADEMIC
"Nếu mình học tiến sĩ liên kết thì mấy mục b, c, d, j cần công chứng ngay từ đầu hay đợi trúng tuyển rồi mới làm?",ACADEMIC
"Thư giới thiệu của chuyên gia bắt buộc phải là giáo sư, phó giáo sư không ạ, hay tiến sĩ cũng được?",ACADEMIC
Phòng Sau đh ở ngay B002 hả?,ACADEMIC
Sđt phòng Sau đh là số này gọi có người nghe máy không ạ?,ACADEMIC
Website grad.tdtu.edu.vn có thông tin gì quan trọng cho sv không?,ACADEMIC
Email sdh@tdtu.edu.vn mình gửi thắc mắc liên quan đến học thạc sĩ được không ạ?,ACADEMIC
Ra trường rồi muốn học tiếp ở TDTU thì liên hệ phòng Sau đh này đúng không?,ACADEMIC
Học phí này là cho những ai vậy ạ?,ACADEMIC
Hạn chót nộp học phí đợt 4 này là khi nào vậy trường?,ACADEMIC
"Nếu sv chưa nộp học phí đợt 1,2,3 thì có nộp đợt 4 này được không ạ?",ACADEMIC
Đây là học phí của học kỳ chính hay học kỳ hè vậy TDTU?,ACADEMIC
Có được đóng học phí online không ạ?,ACADEMIC
Học phí kì 2 này có tăng so với kì 1 ko ạ?,ACADEMIC
Deadline nộp học phí là ngày nào vậy ạ?,ACADEMIC
Nếu nộp trễ thì có bị sao ko thầy/cô?,ACADEMIC
Có hình thức đóng học phí online nào tiện lợi hơn ko ạ?,ACADEMIC
Sv mới nhập học thì đóng theo thông báo này luôn hả thầy/cô?,ACADEMIC
Học phí kì 1 năm sau đh là bao nhiêu zậy ạ?,ACADEMIC
Hạn chót nộp học phí là khi nào vậy TDTU?,ACADEMIC
Mình có được đóng học phí online hơm ạ?,ACADEMIC
Nếu đóng trễ thì có bị phạt gì hông mấy bạn sv?,ACADEMIC
Có chính sách hỗ trợ học phí cho sv sau đh ko ạ?,ACADEMIC
Học phí kì 2 này có tăng so với kì 1 ko ạ?,ACADEMIC
Deadline nộp học phí là ngày nào vậy trường?,ACADEMIC
Sv mới có cần nộp luôn ko ạ?,ACADEMIC
Nếu nộp trễ thì có bị tính lãi suất ko thầy cô?,ACADEMIC
Cách thức nộp học phí như nào vậy TDTU?,ACADEMIC
Học phí kì 1 này đóng hạn chót khi nào vậy ạ?,ACADEMIC
Có được đóng học phí online không trường?,ACADEMIC
Sv mới nhập học thì đóng học phí theo thông báo này luôn hả?,ACADEMIC
Học phí này đã bao gồm tiền bảo hiểm y tế chưa ad?,ACADEMIC
Nếu đóng trễ hạn thì có bị sao không TDTU ơi?,ACADEMIC
Học phí kì 2 này có tăng so với kì 1 ko ạ?,ACADEMIC
Deadline nộp học phí là ngày mấy vậy thầy/cô?,ACADEMIC
Nếu nộp trễ hạn thì có bị phạt không ạ?,ACADEMIC
Sv có được đóng học phí online qua app TDTU ko?,ACADEMIC
Học phí này đã bao gồm tiền học lại chưa ạ?,ACADEMIC
Học phí kì 1 năm nay đóng đến khi nào vậy ạ?,ACADEMIC
Sv mới thì đóng học phí kiểu gì trường mình ơi?,ACADEMIC
Học phí có chia ra đóng nhiều đợt đc ko tdtu?,ACADEMIC
"Có được đóng online k ạ, hay phải ra ngân hàng?",ACADEMIC
Nếu đóng trễ hạn thì có bị sao ko ạ?,ACADEMIC
Học phí đợt vét này là đóng cho những ai zậy ta?,ACADEMIC
Hạn chót đóng học phí học kì 2 này là khi nào vậy ạ?,ACADEMIC
Sv mới nhập học có cần đóng học phí đợt này ko?,ACADEMIC
Nếu chưa đóng học phí đợt chính thì giờ đóng đợt này có bị trễ hạn ko ạ?,ACADEMIC
Học phí đợt vét này có khác gì so với đợt chính ko TDTU?,ACADEMIC
Học phí này là dành cho ai vậy ạ?,ACADEMIC
Đợt bổ sung này là sao ta?,ACADEMIC
Deadline nộp học phí đợt này là khi nào vậy ạ?,ACADEMIC
Sv mới có phải đóng không ạ?,ACADEMIC
Nếu đóng trễ thì có bị phạt không TDTU?,ACADEMIC
Học phí kì 2 này có thay đổi gì so với kì trước ko ạ?,ACADEMIC
Deadline đóng học phí là ngày nào vậy thầy/cô?,ACADEMIC
Sv mới nhập học thì đóng học phí như nào ạ?,ACADEMIC
Có được đóng học phí online ko hay phải lên trường vậy?,ACADEMIC
TDTU có hỗ trợ trả góp học phí ko ạ?,ACADEMIC
"Mấy bro ơi, ""sản phẩm khoa học"" là gồm những cái j vậy?",ACADEMIC
"Chỉ số Q là cái chi chi rứa, tìm ở đâu ra?",ACADEMIC
Quy định hiện hành của trường là tìm ở đâu cho lẹ ta?,ACADEMIC
Vậy là sv thạc sĩ TDTU mình mà có bài báo là được tính hả?,ACADEMIC
Nếu có bài Q1 thì có lợi ích j không mọi người?,ACADEMIC
WoS Q1 vs Q2 khác gì mà tiền thưởng khác nhau vậy ạ?,ACADEMIC
Nếu em là tác giả thứ 2 trong bài WoS Q1 thì có được thưởng ko ạ?,ACADEMIC
Kỷ yếu hội thảo quốc tế WoS/Scopus là sao ta? Cái này có dễ hơn pub journal ko?,ACADEMIC
Danh mục đc công nhận bởi Hội đồng Giáo sư Nhà nước là danh mục nào vậy thầy/cô? Tìm ở đâu ạ?,ACADEMIC
Bằng sáng chế G-20 là những nước nào vậy ạ? Khó xin ko ta?,ACADEMIC
Nếu em là sv mà có tên trên cả WoS Q1 với Scopus thì được cộng gộp tiền thưởng không ạ?,ACADEMIC
Bài báo của mình mà vừa đc Scopus vừa đc WoS thì tính sao ta?,ACADEMIC
Kỷ yếu hội thảo quốc tế mà chỉ có Scopus thôi thì có đc 1tr ko ạ?,ACADEMIC
Bằng sáng chế VN mà có nhiều sv cùng tên thì chia tiền thưởng kiểu gì trường mình?,ACADEMIC
"WoS Q1, Q2... là mình tự tra hay trường có list sẵn cho sv xem không ạ?",ACADEMIC
Ghi địa chỉ với email trong bài báo theo quy định của tdtu là sao á?,ACADEMIC
Thời gian công bố tính cả gia hạn hả thầy/cô?,ACADEMIC
Nếu có nhiều bài báo thì có được dùng hết để xét khen thưởng không?,ACADEMIC
Quy định về phát triển công bố WoS/Scopus cho sv thạc sĩ xem ở đâu vậy ạ?,ACADEMIC
Nếu bài báo được công bố trước khi nhập học thì có được tính không?,ACADEMIC
Học phí toàn khóa thạc sĩ dao động lớn vậy ạ?,ACADEMIC
Học phí từng tín chỉ của các ngành khác nhau thế nào ấy nhỉ?,ACADEMIC
Nếu học lại thì tính học phí sao ạ?,ACADEMIC
"""Học phần chuyên ngành"" là những môn nào vậy ạ?",ACADEMIC
Học phí này có thay đổi theo từng năm học ko ạ?,ACADEMIC
Học phí tiến sĩ của sv tdtu đóng theo kỳ là cố định hết 3 năm hả thầy/cô?,ACADEMIC
Nếu mình có bằng thạc sĩ thì tổng học phí hết khoá là bao nhiêu vậy ạ?,ACADEMIC
Trễ tiến độ thì mỗi kì đóng có 7tr5 thôi hả thầy/cô?,ACADEMIC
Nếu mình có bằng đh thì thời gian học và học phí khác gì so với có bằng thạc sĩ không ạ?,ACADEMIC
"Học phí này đã bao gồm các khoản khác chưa ạ, hay còn phí gì phát sinh nữa không thầy/cô?",ACADEMIC
Cho em hỏi đóng tiền học phí online thì cách nào nhanh nhất ạ?,ACADEMIC
VCB Digibank là app Vietcombank đúng ko ạ?,ACADEMIC
Nếu đóng bằng Mobile Banking thì ngân hàng nào cũng được hả thầy/cô?,ACADEMIC
Đóng trực tiếp ở ngân hàng thì cần mang theo cái gì không ạ?,ACADEMIC
"TDTU mình có quy định giờ chót đóng tiền không, lỡ quá hạn có sao ko ạ?",ACADEMIC
- Vậy là sv nước ngoài tốt nghiệp đh ở đâu cũng apply thạc sĩ TDTU được hả thầy/cô?,ACADEMIC
"- ""Từ năm 2025 trở về sau"" nghĩa là năm nay (2024) ko apply được luôn hả thầy/cô?",ACADEMIC
- CTĐT tiếng Việt/Anh là sao ạ? Có ngành nào khác ko thầy/cô?,ACADEMIC
"- Lưu học sinh có khác gì sv Việt Nam mình ko thầy/cô? (ví dụ học phí, học bổng...)",ACADEMIC
"- Điều kiện ""đủ điều kiện trúng tuyển"" cụ thể là gì vậy thầy/cô?",ACADEMIC
Điểm tb tích lũy đh/thạc sĩ quan trọng cỡ nào zậy thầy/cô?,ACADEMIC
NCKH là tính cả mấy cái mình làm ở clb luôn hả thầy/cô?,ACADEMIC
Trường mình có nằm trong mấy cái bảng xếp hạng THE/QS/URAP/ARWU đó ko ạ?,ACADEMIC
"Ưu tiên quốc gia là sao ta, sv quốc tế có lợi hơn sv Việt Nam ko thầy/cô?",ACADEMIC
Phỏng vấn thì hỏi những gì để chứng minh mình có khả năng học tốt ở TDTU ạ?,ACADEMIC
Học bổng này chỉ áp dụng cho năm nhất thôi hả thầy/cô?,ACADEMIC
Điểm tb 3.4 trở lên là tính điểm đh hay điểm thạc sĩ vậy ạ?,ACADEMIC
Ký túc xá năm nhất là auto đc free hay sao ạ?,ACADEMIC
Vậy nếu ko ở ktx thì có đc quy đổi ra tiền mặt ko ta?,ACADEMIC
Phí nhập học là phí gì vậy mọi người?,ACADEMIC
Cho em hỏi là điểm tb tích lũy là tính hết tất cả các môn đh hả thầy/cô?,ACADEMIC
Nếu em được học bổng 50% học phí năm nhất thì có cần làm thủ tục gì thêm ko ạ?,ACADEMIC
Kí túc xá được free năm nhất là phòng mấy người vậy ạ?,ACADEMIC
Nếu điểm em đủ nhưng chưa có bằng thì có được xét học bổng trước ko thầy/cô?,ACADEMIC
"50% phí nhập học là trừ trực tiếp hay sao á thầy/cô, hay sv phải đóng rồi trường hoàn lại ạ?",ACADEMIC
Cho em hỏi là điểm tb tích lũy của em 3.2 thì chắc chắn được học bổng đúng ko ạ?,ACADEMIC
Nếu em không ở ký túc xá thì có được quy đổi 100% phí ký túc xá thành tiền mặt không ạ?,ACADEMIC
25% học phí năm nhất là trừ trực tiếp vào học phí luôn hay sao ạ?,ACADEMIC
Vậy nếu rớt môn năm nhất thì có bị thu hồi học bổng ko thầy/cô?,ACADEMIC
Cái phí nhập học 25% là phí gì vậy ạ? TDTU mình có phí nhập học hả?,ACADEMIC
Vậy là học bổng thạc sĩ chỉ xét sau năm nhất hả thầy/cô?,ACADEMIC
"Nếu rớt môn thì tự đóng tiền học lại, học bổng ko cover đúng ko ạ?",ACADEMIC
Ký túc xá lưu học sinh có khác gì ký túc xá sv Việt Nam ko ta?,ACADEMIC
